業種,施設名称,施設所在地,緯度,経度
特区民泊,ＳＨＩＯＪＩ　ＨＯＵＳＥ,大阪府大阪市西成区潮路２丁目６番５号,34.63707509,135.4910187
特区民泊,大阪?庭,大阪府大阪市西成区潮路２丁目７番２号,34.63685147,135.4912048
特区民泊,金栖閣,大阪府大阪市西成区潮路２丁目７番４号,34.63683761,135.4910559
特区民泊,潮,大阪府大阪市西成区潮路２丁目８番１２号,34.6368261,135.491437
特区民泊,星見の屋,大阪府大阪市西成区潮路２丁目８番１７号,34.63698356,135.4916686
特区民泊,紫苑,大阪府大阪市西成区潮路２丁目８番１号,34.6369271,135.4918754
特区民泊,ｅｎｉ．ｓｕｉｔｅ　ｕｎｒｙｕｅｎ,大阪府大阪市西成区潮路２丁目８番６号,34.63668835,135.49171
特区民泊,ＢＩＪＯＵ　ＳＵＩＴＥＳ　ＨＩＢＩＫＩ,大阪府大阪市西成区潮路２丁目８番８号,34.63665134,135.4915166
特区民泊,清居玖,大阪府大阪市西成区潮路２丁目８番９号,34.63663961,135.4913713
特区民泊,杭凌の宿－天下茶屋,大阪府大阪市西成区潮路２丁目９番６号,34.63663434,135.4923391
特区民泊,和居・沐,大阪府大阪市西成区潮路２丁目９番８号,34.63670664,135.4921435
特区民泊,和居・汐,大阪府大阪市西成区潮路２丁目９番８号,34.63670664,135.4921435
特区民泊,和居・?,大阪府大阪市西成区潮路２丁目９番８号,34.63670664,135.4921435
特区民泊,南木,大阪府大阪市西成区潮路二丁目８番８号,34.63665134,135.4915166
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－３－１９,34.64754896,135.4957233
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ２０１,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ２０２,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ３０１,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ３０２,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ４０１,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ４０２,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ５０１,34.64941199,135.4952801
住宅宿泊事業,ー,大阪府大阪市西成区長橋１－５－２７Ｎｅｗ　Ｇｏｌｄｅｎ　Ｐａｌａｃｅ５０２,34.64941199,135.4952801
特区民泊,整白,大阪府大阪市西成区長橋１丁目１３番１５号,34.64769727,135.4931362
特区民泊,Ｗｉｎｇ　Ⅱ,大阪府大阪市西成区長橋１丁目１３番２２号金輝ビル１０１号室,34.64774394,135.4935551
特区民泊,Ｒ　花園町　天和,大阪府大阪市西成区長橋１丁目１３番３号,34.6476525,135.4937182
特区民泊,スマイルステイ花園長橋,大阪府大阪市西成区長橋１丁目１３番８号,34.64760014,135.4935606
特区民泊,Ｍａｘｌｅｉ　Ｈｏｓｔｅｌ,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,Ｎａｎｂａ　Ｖｉｎｔａｇｅ,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,ＪＳ暁宅・朝雲,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,ＪＳ暁宅・暮雨,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,長橋屋,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,ＭＩＴＳＵＭＯＴＯ,大阪府大阪市西成区長橋１丁目３番１５号,34.64765718,135.4959712
特区民泊,愛　ｉｎ　長橋,大阪府大阪市西成区長橋１丁目３番１５号１Ｆ,34.64765718,135.4959712
特区民泊,愛　ｉｎ　長橋,大阪府大阪市西成区長橋１丁目３番１５号２Ｆ,34.64765718,135.4959712
特区民泊,花園アロマ,大阪府大阪市西成区長橋１丁目３番９号,34.64774185,135.4962477
特区民泊,中沢家,大阪府大阪市西成区長橋１丁目５番１９号,34.64874596,135.4952703
特区民泊,楽園の家Ⅱ,大阪府大阪市西成区長橋１丁目５番２１号,34.64881402,135.4954137
特区民泊,Ｒｅｎｏ　Ｒｅｓｉｄｅｎｃｅ　Ｎａｇａｈａｓｈｉ,大阪府大阪市西成区長橋１丁目５番２１号,34.64881402,135.4954137
特区民泊,ＮｅｗＤａｙ　Ｈｏｕｓｅ,大阪府大阪市西成区長橋１丁目５番２９号,34.64924219,135.4955378
特区民泊,ＵＭＩＯ　ＨＯＵＳＥ　花園,大阪府大阪市西成区長橋１丁目６番２０号ＥＰＯＣＨ　ＵＭＩＯ　２０１・２０３・３０２・３０３・４０２・４０３・５０２・５０３・６０１・６０２号室,34.64779026,135.4952471
特区民泊,Ｒｅｔｒｅａｔ　Ｎａｇａｈａｓｈｉ　旅趣・長橋,大阪府大阪市西成区長橋１丁目７番５号,34.64747318,135.4951453
特区民泊,Ｒｅｖｉｌｌａｓ－長橋,大阪府大阪市西成区長橋１丁目９番４１号,34.64941354,135.4950769
住宅宿泊事業,ー,大阪府大阪市西成区長橋２－６－２７,34.64773226,135.4904129
特区民泊,ＴＯＹＯＴＯＭＩ　ＳＴＡＹ　ＰＲＥＭＩＵＭ　ＮＡＧＡＨＡＳＨＩ,大阪府大阪市西成区長橋２丁目１番３６号ＴＯＹＯＴＯＭＩ　ＳＴＡＹ　ＰＲＥＭＩＵＭ　ＮＡＧＡＨＡＳＨＩ 101 201 202 203 301 302 303 401 402 403 501 502 503 601 602 603 701 702 703 801 802 803 901 902 903,34.64944303,135.4928131
特区民泊,民泊長橋,大阪府大阪市西成区長橋２丁目１番３８号,34.64942298,135.4930733
特区民泊,Ｙｕａｎ　Ｈｏｕｓｅ　長橋,大阪府大阪市西成区長橋２丁目６番１６号,34.64750762,135.4909611
特区民泊,ＨＩＬＬＳ　ＨＡＮＡＺＯＮＯＣＨＯ,大阪府大阪市西成区長橋２丁目６番１６号,34.64750762,135.4909611
特区民泊,Ｗｅｓｔ　Ｓｉｄｅ　＂ＮＡＧＡＹＡ＂,大阪府大阪市西成区長橋２丁目６番１６号,34.64750762,135.4909611
特区民泊,瑾　ｉｎｎ,大阪府大阪市西成区長橋２丁目６番１６号,34.64750762,135.4909611
特区民泊,ＴＹレジデンス１０１,大阪府大阪市西成区長橋２丁目６番１６号（１０１号室）,34.64750762,135.4909611
特区民泊,ＴＹレジデンス１０２,大阪府大阪市西成区長橋２丁目６番１６号（１０２号室）,34.64750762,135.4909611
特区民泊,ＴＹレジデンス２０１,大阪府大阪市西成区長橋２丁目６番１６号（２０１号室）,34.64750762,135.4909611
特区民泊,ＴＹレジデンス２０２,大阪府大阪市西成区長橋２丁目６番１６号（２０２号室）,34.64750762,135.4909611
特区民泊,ＴＹレジデンス,大阪府大阪市西成区長橋２丁目６番１６号長橋マンション,34.64750762,135.4909611
特区民泊,祥云（しょううん）,大阪府大阪市西成区長橋２丁目６番１９号,34.64747861,135.4906595
特区民泊,長橋２丁目民泊,大阪府大阪市西成区長橋２丁目６番４０号,34.64819303,135.4912258
特区民泊,金井マンション,大阪府大阪市西成区長橋３丁目２番２１号金井マンション　２階　２１号、２５号、２７号　３階　３１号、３３号,34.64823588,135.4890762
特区民泊,ニュージャパン長橋,大阪府大阪市西成区長橋３丁目４番１８号１０１号室・２０１号室,34.6474696,135.4886419
特区民泊,ＢＩＪＯＵ　ＳＵＩＴＥＳ　ＳＫＹ,大阪府大阪市西成区長橋３丁目７番２８号ブランコート　１００４号室,34.64950258,135.4875487
特区民泊,ハウスチョウサ,大阪府大阪市西成区津守１丁目２番１３号,34.64666366,135.4854759
特区民泊,Ｏｓａｋａ　ｗｅｓｔ　ｖｉｌｌａ　ｉｎ　Ｔｓｕｍｏｒｉ,大阪府大阪市西成区津守１丁目８番４１号,34.64623583,135.4847007
特区民泊,ｇｕｅｓｔ　ｈｏｕｓｅ　津楽,大阪府大阪市西成区津守２丁目３番１０号,34.64230237,135.4846901
特区民泊,ｇｕｅｓｔ　ｈｏｕｓｅ津楽,大阪府大阪市西成区津守２丁目３番１０号,34.64230237,135.4846901
住宅宿泊事業,ー,大阪府大阪市西成区鶴見橋１－５－３,34.64588682,135.4955926
特区民泊,覇下,大阪府大阪市西成区鶴見橋１丁目１０番１４号,34.64711114,135.4939837
特区民泊,胡桃,大阪府大阪市西成区鶴見橋１丁目１０番１５号,34.64724265,135.4940722
特区民泊,川Ｆｌａｔ－鶴見,大阪府大阪市西成区鶴見橋１丁目１０番１８号,34.6473711,135.4941361
特区民泊,Ｔｓｕｒｕｍｉｂａｓｈｉ　Ｕｒｂａｎ　Ｒｅｔｒｅａｔ,大阪府大阪市西成区鶴見橋１丁目１０番９号,34.6469276,135.4941541
特区民泊,空,大阪府大阪市西成区鶴見橋１丁目１０番９号,34.6469276,135.4941541
特区民泊,鶴ＩＮＮ－和楽居,大阪府大阪市西成区鶴見橋１丁目１２番３号,34.64638036,135.4948366
特区民泊,鶴ＩＮＮ－和舞居,大阪府大阪市西成区鶴見橋１丁目１２番３号,34.64638036,135.4948366
特区民泊,錦・鶴見橋３号邸,大阪府大阪市西成区鶴見橋１丁目１２番３号,34.64638036,135.4948366
特区民泊,クリアスカイⅠ,大阪府大阪市西成区鶴見橋１丁目１３番１３号,34.64638767,135.4940836
特区民泊,ＯＭＴＥＮＡＳＨＩ　風,大阪府大阪市西成区鶴見橋１丁目１３番１４号,34.64638403,135.4940567
特区民泊,Ｃｈｕａｎ　ＦＬＡＴ－鶴見橋２,大阪府大阪市西成区鶴見橋１丁目１３番１６号,34.64656806,135.4939684
特区民泊,ＴＥＮ　ＴＯ　ＴＥＮ,大阪府大阪市西成区鶴見橋１丁目１３番２０号,34.64676611,135.4941385
特区民泊,ＹＡＭＡＡＬＡＳＩ,大阪府大阪市西成区鶴見橋１丁目１３番５号,34.64645588,135.4943297
特区民泊,ダブルＢ＆Ｂ,大阪府大阪市西成区鶴見橋１丁目１３番６号,34.64634389,135.4943284
特区民泊,萱萱之町,大阪府大阪市西成区鶴見橋１丁目１４番５号,34.64570806,135.4948782
特区民泊,花鶴,大阪府大阪市西成区鶴見橋１丁目１５番１０号,34.64533483,135.4942442
特区民泊,ＪＳ暁宅・蒼雲,大阪府大阪市西成区鶴見橋１丁目１５番２０号,34.64556579,135.4939601
特区民泊,ＪＳ暁宅・静谷,大阪府大阪市西成区鶴見橋１丁目１５番２１号,34.64562278,135.4939461
特区民泊,Ｇｒｅｅｎ　Ａｐａｒｔｍｅｎｔ　Ｔｓｕｒｕｍｉｂａｓｈｉ,大阪府大阪市西成区鶴見橋１丁目１５番３号,34.64596765,135.4941582
特区民泊,庵・花園町,大阪府大阪市西成区鶴見橋１丁目１５番５号,34.64574662,135.4941544
特区民泊,ＪＳ暁宅・露葉,大阪府大阪市西成区鶴見橋１丁目１５番７号,34.6455765,135.4941985
特区民泊,ＪＳ暁宅・翠峰,大阪府大阪市西成区鶴見橋１丁目１５番７号,34.6455765,135.4941985
特区民泊,鶴見橋ゲストハウス,大阪府大阪市西成区鶴見橋１丁目１６番１０号,34.64525556,135.493879
特区民泊,過客之家１号館,大阪府大阪市西成区鶴見橋１丁目１６番１６号Ａ・Ｂ,34.64530771,135.4934469
特区民泊,過客之家２号館,大阪府大阪市西成区鶴見橋１丁目１６番１６号Ａ・Ｂ,34.64530771,135.4934469
特区民泊,ＹＥＳ　ＹＥＳ,大阪府大阪市西成区鶴見橋１丁目１６番１８号,34.64536782,135.4932673
特区民泊,ｓｕｎ　ｈｏｍｅ,大阪府大阪市西成区鶴見橋１丁目１６番１８号１０１号室,34.64536782,135.4932673
特区民泊,ｖｉｌｌａ　ｔｓｕｂａｋｉ,大阪府大阪市西成区鶴見橋１丁目１６番１８号201,34.64536782,135.4932673
特区民泊,初心之屋　１８号館　１０１・１０２・２０１・２０２,大阪府大阪市西成区鶴見橋１丁目１６番２８号,34.64583823,135.4931486
特区民泊,花園町アパート,大阪府大阪市西成区鶴見橋１丁目１６番２８号１０１・１０２・２０１・２０２,34.64583823,135.4931486
特区民泊,楓林館６号館・７号館・８号館・９号館,大阪府大阪市西成区鶴見橋１丁目１６番３４号,34.64586812,135.4934278
特区民泊,Ｒｅｔｒｅａｔ　Ｔｓｕｒｕｍｉｂａｓｈｉ　旅趣・鶴見橋,大阪府大阪市西成区鶴見橋１丁目１６番３４号１～２階,34.64586812,135.4934278
特区民泊,ＥＩＤＯＵＹＡＤＯ鶴見橋,大阪府大阪市西成区鶴見橋１丁目１６番９号,34.64536844,135.4938906
特区民泊,Ｖｉｌｌａ　Ｈａｎａｚｏｎｏｃｈｏ,大阪府大阪市西成区鶴見橋１丁目１７番２８号,34.64679539,135.4932535
特区民泊,吉旅,大阪府大阪市西成区鶴見橋１丁目１７番３９号１～３階,34.64738371,135.4934412
特区民泊,鶴見橋・川　Ｋａｗａ　Ｉｎｎ,大阪府大阪市西成区鶴見橋１丁目１７番４０号,34.64702539,135.4935165
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１０号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１１号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１２号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１３号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１４号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１５号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１６号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１７号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１８号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号１号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号２０号地,34.6473694,135.4937259
特区民泊,ＶＩＬＬＡ　ＨＯＴＥＬ　１１　鶴見橋,大阪府大阪市西成区鶴見橋１丁目１７番４１号２号地,34.6473694,135.4937259
